"Gene","Tissue_Count","Best_QValue","Best_Empirical_PValue","Best_PValue","Mean_Abs_Log2_AFC","Example_Tissues","Gencode_ID","Phenotype","Selected_Tissues"
"CHMP4C",1,4.56657e-66,3.0034e-68,1.36909e-76,1.972965,"Pancreas","ENSG00000164695.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SLC1A2",1,6.97472e-66,4.6677e-68,4.77189e-76,1.578319,"Pancreas","ENSG00000110436.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ELFN2",1,1.63509e-64,1.15085e-66,2.21526e-75,4.179187,"Pancreas","ENSG00000166897.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LYNX1",1,2.92804e-64,2.19603e-66,4.46704e-74,1.364267,"Pancreas","ENSG00000180155.19","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TREHP1",1,7.92925e-64,6.3129e-66,3.24905e-76,3.692297,"Pancreas","ENSG00000255239.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SGPL1",1,1.0995e-63,8.88061e-66,4.73435e-74,1.146003,"Pancreas","ENSG00000166224.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"OPRL1",1,1.41632e-63,1.16029e-65,1.09119e-73,1.912337,"Pancreas","ENSG00000125510.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-15I11.3",1,2.18484e-62,1.96636e-64,2.82288e-76,4.687682,"Pancreas","ENSG00000226251.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CRAT",1,2.63719e-61,2.49519e-63,1.32882e-71,0.976123,"Pancreas","ENSG00000095321.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MCOLN2",1,5.06251e-61,4.90674e-63,2.24948e-71,2.698087,"Pancreas","ENSG00000153898.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FAM47E",1,1.05207e-59,1.12895e-61,3.58969e-70,0.884489,"Pancreas","ENSG00000189157.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CYP4F32P",1,2.26569e-59,2.53583e-61,3.48477e-70,3.897898,"Pancreas","ENSG00000223564.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GSDMD",1,7.21542e-59,8.24223e-61,1.85874e-68,1.040727,"Pancreas","ENSG00000104518.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MYLKP1",1,1.1799e-58,1.36142e-60,2.88131e-69,2.718076,"Pancreas","ENSG00000228868.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CLDN10-AS1",1,2.17902e-58,2.58407e-60,1.92297e-67,4.336583,"Pancreas","ENSG00000223392.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AHI1",1,3.67343e-58,4.4505e-60,1.15956e-67,0.95371,"Pancreas","ENSG00000135541.20","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"BBS2",1,5.60063e-57,4.5442e-59,7.66211e-67,0.562959,"Stomach","ENSG00000125124.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CAV2",1,1.24951e-56,1.60034e-58,8.1747e-66,1.045979,"Pancreas","ENSG00000105971.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZFAND2A",1,2.41505e-56,3.14885e-58,4.24551e-66,1.338472,"Pancreas","ENSG00000178381.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MERTK",1,2.89283e-56,3.83856e-58,7.79683e-65,1.262922,"Pancreas","ENSG00000153208.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"COL26A1",1,3.00148e-56,4.01736e-58,8.95873e-68,1.548954,"Pancreas","ENSG00000160963.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HES6",1,1.02391e-55,1.40591e-57,5.79099e-66,1.679724,"Pancreas","ENSG00000144485.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZNF778",1,1.27485e-55,1.77989e-57,4.36567e-66,1.157577,"Pancreas","ENSG00000170100.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RPL3L",1,4.60007e-55,6.68779e-57,4.8327e-65,6.024179,"Pancreas","ENSG00000140986.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CNTNAP1",1,9.84432e-55,1.45393e-56,1.57487e-65,1.623286,"Pancreas","ENSG00000108797.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ETV2",1,9.54581e-54,1.4539e-55,3.70291e-62,1.452038,"Pancreas","ENSG00000105672.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FUT2",1,1.45969e-53,2.2569e-55,2.64666e-63,1.241006,"Pancreas","ENSG00000176920.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SPC25",1,2.10542e-53,3.27959e-55,1.09916e-62,2.150198,"Pancreas","ENSG00000152253.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GGT1",1,2.62891e-53,4.1557e-55,1.96372e-62,1.27226,"Pancreas","ENSG00000100031.18","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ICA1",1,9.46466e-53,6.40328e-56,1.7178e-63,3.186962,"Liver","ENSG00000003147.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LMF2",1,3.04671e-52,5.20284e-54,2.14424e-62,1.390863,"Pancreas","ENSG00000100258.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"UBE2U",1,1.17107e-51,2.06739e-53,6.36497e-61,3.729006,"Pancreas","ENSG00000177414.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ARSA",1,1.27267e-51,2.26144e-53,4.2717e-61,1.758852,"Pancreas","ENSG00000100299.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-660L16.2",1,2.65988e-51,4.81847e-53,1.77835e-61,1.659278,"Pancreas","ENSG00000254682.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZDHHC2",1,2.79623e-51,5.09775e-53,3.3136e-62,0.880405,"Pancreas","ENSG00000104219.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CDCA7",1,4.91803e-51,9.02269e-53,1.12389e-59,3.16633,"Pancreas","ENSG00000144354.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SH3YL1",1,5.72888e-51,1.06425e-52,2.92448e-60,0.652859,"Pancreas","ENSG00000035115.21","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SARDH",1,2.84874e-50,5.52217e-52,1.93252e-58,1.386286,"Pancreas","ENSG00000123453.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SLC22A31",1,1.19186e-49,2.42039e-51,7.68573e-60,5.42819,"Pancreas","ENSG00000259803.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GALR3",1,1.66123e-49,3.39275e-51,2.16484e-57,2.532011,"Pancreas","ENSG00000128310.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SCUBE2",1,2.94067e-49,6.10754e-51,1.25851e-59,3.307417,"Pancreas","ENSG00000175356.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RBM6",1,4.09069e-49,8.54325e-51,6.95792e-61,0.501484,"Pancreas","ENSG00000004534.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TPM1",1,8.67995e-49,1.84282e-50,3.99599e-59,2.052248,"Pancreas","ENSG00000140416.19","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZNF436",1,1.72377e-48,2.3669e-50,2.45218e-57,2.253689,"Stomach","ENSG00000125945.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SNHG18",1,2.34351e-48,5.11065e-50,3.45479e-57,0.877228,"Pancreas","ENSG00000250786.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MRI1",1,5.48388e-48,1.21489e-49,2.66964e-56,0.744736,"Pancreas","ENSG00000037757.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-129M16.4",1,7.38523e-48,1.04479e-49,1.22982e-55,1.69297,"Stomach","ENSG00000277879.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ATP2C2",1,8.10693e-48,1.82406e-49,7.48192e-57,3.307421,"Pancreas","ENSG00000064270.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ARHGDIG",1,1.12907e-47,2.57948e-49,5.49795e-56,1.847667,"Pancreas","ENSG00000242173.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PSCA",1,1.4886e-47,2.18335e-49,8.59107e-57,2.714094,"Stomach","ENSG00000167653.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CDH15",1,2.30149e-47,5.32183e-49,7.33826e-57,5.438859,"Pancreas","ENSG00000129910.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TVP23B",1,2.58935e-47,3.85171e-49,3.66519e-56,0.430171,"Stomach","ENSG00000171928.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PKN3",1,3.73117e-47,4.688e-50,1.15801e-56,3.132154,"Liver","ENSG00000160447.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"THAP7-AS1",1,1.43826e-46,2.19928e-48,8.61994e-55,2.110929,"Stomach","ENSG00000230513.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GSTT2",1,4.27476e-46,6.75899e-48,1.36438e-53,4.501094,"Stomach","ENSG00000099984.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SORT1",1,3.21918e-45,5.28924e-48,3.08634e-54,3.028617,"Liver","ENSG00000134243.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NQO2",1,1.80401e-44,3.3403e-46,5.48642e-54,0.703632,"Stomach","ENSG00000124588.19","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-44F21.5",1,2.45381e-44,4.62003e-46,1.05663e-52,2.612723,"Stomach","ENSG00000260265.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CYP4F60P",1,7.00753e-44,1.28682e-46,8.73399e-56,6.643856,"Liver","ENSG00000230635.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-274B21.1",1,9.41462e-44,1.84114e-45,8.371e-53,0.825957,"Stomach","ENSG00000280828.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TSPAN33",1,1.1059e-43,2.18573e-45,8.85603e-52,1.157577,"Stomach","ENSG00000158457.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AC021218.2",1,1.26645e-43,2.44804e-46,9.37907e-53,6.017808,"Liver","ENSG00000204876.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC01595",1,2.77071e-43,5.89133e-46,2.83572e-52,4.693394,"Liver","ENSG00000259108.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-1055B8.4",1,3.65266e-43,7.56116e-45,1.08017e-50,1.492451,"Stomach","ENSG00000262877.4","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NUDT13",1,4.03166e-43,8.38765e-45,4.91436e-51,1.672893,"Stomach","ENSG00000166321.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CFHR1",1,2.72791e-42,7.90952e-45,1.58523e-50,6.643856,"Liver","ENSG00000244414.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"VKORC1",1,1.4551e-41,4.64094e-44,7.73338e-51,1.172367,"Liver","ENSG00000167397.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TMEM147",1,8.52227e-40,3.2532e-42,2.97557e-47,0.74852,"Liver","ENSG00000105677.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MLIP",1,1.2468e-38,5.6636e-41,2.07638e-46,4.180803,"Liver","ENSG00000146147.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SLC12A8",1,2.67417e-38,1.31813e-40,4.74215e-47,1.77079,"Liver","ENSG00000221955.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HEPHL1",1,3.28336e-38,2.73613e-40,1.4266e-46,4.164063,"Prostate","ENSG00000181333.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ALDH8A1",1,3.09457e-37,2.77291e-39,4.49606e-45,1.735059,"Prostate","ENSG00000118514.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"BEND3P1",1,3.81273e-37,2.06359e-39,1.33294e-45,3.455912,"Liver","ENSG00000231345.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MYRF",1,4.14272e-37,2.31874e-39,1.09303e-44,1.421536,"Liver","ENSG00000124920.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DOPEY2",1,7.20168e-37,4.17623e-39,1.53153e-44,1.871653,"Liver","ENSG00000142197.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GXYLT1P5",1,1.76026e-36,1.08882e-38,1.95216e-51,4.460871,"Liver","ENSG00000276591.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AMN",1,2.22692e-36,1.42052e-38,4.34614e-44,3.359506,"Liver","ENSG00000166126.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-287D1.4",1,2.6831e-36,2.69396e-38,2.60478e-43,3.287938,"Prostate","ENSG00000217702.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-459O16.8",1,4.60173e-36,3.02433e-38,1.15285e-47,4.202379,"Liver","ENSG00000276128.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"C17orf51",1,6.94095e-36,4.76296e-38,2.9787e-44,1.355723,"Liver","ENSG00000212719.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MIPEP",1,1.23642e-35,2.48876e-38,1.96052e-43,1.513422,"Ovary","ENSG00000027001.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AC006042.6",1,1.73704e-35,1.23778e-37,1.85723e-43,2.6182,"Liver","ENSG00000227719.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SMIM24",1,1.73704e-35,1.24234e-37,1.58948e-42,5.645723,"Liver","ENSG00000095932.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-19D2.1",1,2.14941e-35,1.59959e-37,4.38488e-42,5.69797,"Liver","ENSG00000238102.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
