"Phenotype","Pathway_ID","Pathway_Name","KEGG_Gene_ID","Gene","Source"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:1647","GADD45A; growth arrest and DNA damage inducible alpha [KO:K04402]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:4616","GADD45B; growth arrest and DNA damage inducible beta [KO:K04402]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:10912","GADD45G; growth arrest and DNA damage inducible gamma [KO:K04402]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2735","GLI1; GLI family zinc finger 1 [KO:K16797]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2736","GLI2; GLI family zinc finger 2 [KO:K16798]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2737","GLI3; GLI family zinc finger 3 [KO:K06230]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2767","GNA11; G protein subunit alpha 11 [KO:K04635]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2768","GNA12; G protein subunit alpha 12 [KO:K04346]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:10672","GNA13; G protein subunit alpha 13 [KO:K04639]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2770","GNAI1; G protein subunit alpha i1 [KO:K04630]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2771","GNAI2; G protein subunit alpha i2 [KO:K04630]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2773","GNAI3; G protein subunit alpha i3 [KO:K04630]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2776","GNAQ; G protein subunit alpha q [KO:K04634]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2778","GNAS; GNAS complex locus [KO:K04632]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2782","GNB1; G protein subunit beta 1 [KO:K04536]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2783","GNB2; G protein subunit beta 2 [KO:K04537]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2784","GNB3; G protein subunit beta 3 [KO:K07825]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:59345","GNB4; G protein subunit beta 4 [KO:K04538]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:10681","GNB5; G protein subunit beta 5 [KO:K04539]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2790","GNG10; G protein subunit gamma 10 [KO:K04545]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2791","GNG11; G protein subunit gamma 11 [KO:K04546]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:55970","GNG12; G protein subunit gamma 12 [KO:K04347]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:51764","GNG13; G protein subunit gamma 13 [KO:K04547]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:54331","GNG2; G protein subunit gamma 2 [KO:K07826]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2785","GNG3; G protein subunit gamma 3 [KO:K04540]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2786","GNG4; G protein subunit gamma 4 [KO:K04541]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2787","GNG5; G protein subunit gamma 5 [KO:K04542]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2788","GNG7; G protein subunit gamma 7 [KO:K04543]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:94235","GNG8; G protein subunit gamma 8 [KO:K04544]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2792","GNGT1; G protein subunit gamma transducin 1 [KO:K04548]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2793","GNGT2; G protein subunit gamma transducin 2 [KO:K04549]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2885","GRB2; growth factor receptor bound protein 2 [KO:K04364]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2932","GSK3B; glycogen synthase kinase 3 beta [KO:K03083] [EC:2.7.11.26]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2938","GSTA1; glutathione S-transferase alpha 1 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2939","GSTA2; glutathione S-transferase alpha 2 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2940","GSTA3; glutathione S-transferase alpha 3 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2941","GSTA4; glutathione S-transferase alpha 4 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:221357","GSTA5; glutathione S-transferase alpha 5 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2944","GSTM1; glutathione S-transferase mu 1 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2946","GSTM2; glutathione S-transferase mu 2 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2947","GSTM3; glutathione S-transferase mu 3 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2948","GSTM4; glutathione S-transferase mu 4 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2949","GSTM5; glutathione S-transferase mu 5 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:9446","GSTO1; glutathione S-transferase omega 1 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:119391","GSTO2; glutathione S-transferase omega 2 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2950","GSTP1; glutathione S-transferase pi 1 [KO:K23790]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2952","GSTT1; glutathione S-transferase theta 1 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:2953","GSTT2; glutathione S-transferase theta 2 (gene/pseudogene) [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:653689","GSTT2B; glutathione S-transferase theta 2B [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:25774","GSTT4; glutathione S-transferase theta 4 [KO:K00799] [EC:2.5.1.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3065","HDAC1; histone deacetylase 1 [KO:K06067] [EC:3.5.1.98]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3066","HDAC2; histone deacetylase 2 [KO:K06067] [EC:3.5.1.98]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3280","HES1; hes family bHLH transcription factor 1 [KO:K06054]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:388585","HES5; hes family bHLH transcription factor 5 [KO:K06055]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:23462","HEY1; hes related family bHLH transcription factor with YRPW motif 1 [KO:K09091]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:23493","HEY2; hes related family bHLH transcription factor with YRPW motif 2 [KO:K09091]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:26508","HEYL; hes related family bHLH transcription factor with YRPW motif like [KO:K09091]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3082","HGF; hepatocyte growth factor [KO:K05460]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:64399","HHIP; hedgehog interacting protein [KO:K06231]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3091","HIF1A; hypoxia inducible factor 1 subunit alpha [KO:K08268]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3162","HMOX1; heme oxygenase 1 [KO:K00510] [EC:1.14.14.18]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3265","HRAS; HRas proto-oncogene","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3320","HSP90AA1; heat shock protein 90 alpha family class A member 1 [KO:K04079]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3326","HSP90AB1; heat shock protein 90 alpha family class B member 1 [KO:K04079]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:7184","HSP90B1; heat shock protein 90 beta family member 1 [KO:K09487]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3439","IFNA1; interferon alpha 1 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3446","IFNA10; interferon alpha 10 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3447","IFNA13; interferon alpha 13 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3448","IFNA14; interferon alpha 14 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3449","IFNA16; interferon alpha 16 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3451","IFNA17; interferon alpha 17 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3440","IFNA2; interferon alpha 2 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3452","IFNA21; interferon alpha 21 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3441","IFNA4; interferon alpha 4 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3442","IFNA5; interferon alpha 5 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3443","IFNA6; interferon alpha 6 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3444","IFNA7; interferon alpha 7 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3445","IFNA8; interferon alpha 8 [KO:K05414]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3454","IFNAR1; interferon alpha and beta receptor subunit 1 [KO:K05130]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3455","IFNAR2; interferon alpha and beta receptor subunit 2 [KO:K05131]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3458","IFNG; interferon gamma [KO:K04687]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3459","IFNGR1; interferon gamma receptor 1 [KO:K05132]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3460","IFNGR2; interferon gamma receptor 2 [KO:K05133]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3479","IGF1; insulin like growth factor 1 [KO:K05459]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3480","IGF1R; insulin like growth factor 1 receptor [KO:K05087] [EC:2.7.10.1]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3481","IGF2; insulin like growth factor 2 [KO:K13769]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3551","IKBKB; inhibitor of nuclear factor kappa B kinase subunit beta [KO:K07209] [EC:2.7.11.10]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:8517","IKBKG; inhibitor of nuclear factor kappa B kinase regulatory subunit gamma [KO:K07210]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3592","IL12A; interleukin 12A [KO:K05406]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3593","IL12B; interleukin 12B [KO:K05425]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3594","IL12RB1; interleukin 12 receptor subunit beta 1 [KO:K05063]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3595","IL12RB2; interleukin 12 receptor subunit beta 2 [KO:K05064]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3596","IL13; interleukin 13 [KO:K05435]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3597","IL13RA1; interleukin 13 receptor subunit alpha 1 [KO:K05076]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3600","IL15; interleukin 15 [KO:K05433]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3601","IL15RA; interleukin 15 receptor subunit alpha [KO:K05074]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3558","IL2; interleukin 2 [KO:K05429]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:51561","IL23A; interleukin 23 subunit alpha [KO:K05426]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:149233","IL23R; interleukin 23 receptor [KO:K05065]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3559","IL2RA; interleukin 2 receptor subunit alpha [KO:K05068]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3560","IL2RB; interleukin 2 receptor subunit beta [KO:K05069]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3561","IL2RG; interleukin 2 receptor subunit gamma [KO:K05070]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3562","IL3; interleukin 3 [KO:K04736]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3563","IL3RA; interleukin 3 receptor subunit alpha [KO:K04737]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3565","IL4; interleukin 4 [KO:K05430]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3566","IL4R; interleukin 4 receptor [KO:K05071]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3567","IL5; interleukin 5 [KO:K05428]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3568","IL5RA; interleukin 5 receptor subunit alpha [KO:K05067]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3569","IL6; interleukin 6 [KO:K05405]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3570","IL6R; interleukin 6 receptor [KO:K05055]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3572","IL6ST; interleukin 6 cytokine family signal transducer [KO:K05060]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3574","IL7; interleukin 7 [KO:K05431]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3575","IL7R; interleukin 7 receptor [KO:K05072]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3673","ITGA2; integrin subunit alpha 2 [KO:K06481]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3674","ITGA2B; integrin subunit alpha 2b [KO:K06476]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3675","ITGA3; integrin subunit alpha 3 [KO:K06482]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3655","ITGA6; integrin subunit alpha 6 [KO:K06485]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3685","ITGAV; integrin subunit alpha V [KO:K06487]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3688","ITGB1; integrin subunit beta 1 [KO:K05719]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:182","JAG1; jagged canonical Notch ligand 1 [KO:K06052]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3714","JAG2; jagged canonical Notch ligand 2 [KO:K21635]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3716","JAK1; Janus kinase 1 [KO:K11217] [EC:2.7.10.2]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3717","JAK2; Janus kinase 2 [KO:K04447] [EC:2.7.10.2]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3718","JAK3; Janus kinase 3 [KO:K11218] [EC:2.7.10.2]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3725","JUN; Jun proto-oncogene","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3728","JUP; junction plakoglobin [KO:K10056]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:9817","KEAP1; kelch like ECH associated protein 1 [KO:K10456]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:374654","KIF7; kinesin family member 7 [KO:K18806]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3815","KIT; KIT proto-oncogene","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:4254","KITLG; KIT ligand [KO:K05461]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:354","KLK3; kallikrein related peptidase 3 [KO:K01351] [EC:3.4.21.77]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3827","KNG1; kininogen 1 [KO:K03898]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3845","KRAS; KRAS proto-oncogene","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:284217","LAMA1; laminin subunit alpha 1 [KO:K05637]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3908","LAMA2; laminin subunit alpha 2 [KO:K05637]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3909","LAMA3; laminin subunit alpha 3 [KO:K06240]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3910","LAMA4; laminin subunit alpha 4 [KO:K06241]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3911","LAMA5; laminin subunit alpha 5 [KO:K06240]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3912","LAMB1; laminin subunit beta 1 [KO:K05636]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3913","LAMB2; laminin subunit beta 2 [KO:K06243]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3914","LAMB3; laminin subunit beta 3 [KO:K06244]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:22798","LAMB4; laminin subunit beta 4 [KO:K06245]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3915","LAMC1; laminin subunit gamma 1 [KO:K05635]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:3918","LAMC2; laminin subunit gamma 2 [KO:K06246]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:10319","LAMC3; laminin subunit gamma 3 [KO:K06247]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:51176","LEF1; lymphoid enhancer binding factor 1 [KO:K04492]","KEGG"
"cancer","hsa05200","Pathways in cancer - Homo sapiens (human)","hsa:1902","LPAR1; lysophosphatidic acid receptor 1 [KO:K04289]","KEGG"
